ano,idmun,municipality,province,inmigrations,emigrations,net_migration
2005,38024,Los Llanos de Aridane,Santa Cruz de Tenerife,174,224,-50
2005,38026,La Orotava,Santa Cruz de Tenerife,168,195,-27
2005,38028,Puerto de la Cruz,Santa Cruz de Tenerife,607,521,86
2005,38031,Los Realejos,Santa Cruz de Tenerife,174,160,14
2005,38032,El Rosario,Santa Cruz de Tenerife,73,196,-123
2005,38035,San Miguel de Abona,Santa Cruz de Tenerife,144,177,-33
2005,38037,Santa Cruz de la Palma,Santa Cruz de Tenerife,346,331,15
2005,38038,Santa Cruz de Tenerife,Santa Cruz de Tenerife,2716,3021,-305
2005,38039,Santa Úrsula,Santa Cruz de Tenerife,90,121,-31
2005,38040,Santiago del Teide,Santa Cruz de Tenerife,98,112,-14
2005,38043,Tacoronte,Santa Cruz de Tenerife,111,117,-6
2005,38046,Tegueste,Santa Cruz de Tenerife,52,45,7
2005,39008,El Astillero,Cantabria,211,160,51
2005,39016,Camargo,Cantabria,324,209,115
2005,39020,Castro-Urdiales,Cantabria,2178,1308,870
2005,39025,Los Corrales de Buelna,Cantabria,84,96,-12
2005,39035,Laredo,Cantabria,259,274,-15
2005,39052,Piélagos,Cantabria,254,176,78
2005,39059,Reinosa,Cantabria,118,150,-32
2005,39073,Santa Cruz de Bezana,Cantabria,99,96,3
2005,39075,Santander,Cantabria,2154,2573,-419
2005,39079,Santoña,Cantabria,221,207,14
2005,39087,Torrelavega,Cantabria,507,591,-84
2005,40194,Segovia,Segovia,813,1214,-401
2005,41004,Alcalá de Guadaíra,Sevilla,677,487,190
2005,41007,La Algaba,Sevilla,63,53,10
2005,41011,Arahal,Sevilla,104,56,48
2005,41017,Bormujos,Sevilla,307,132,175
2005,41018,Brenes,Sevilla,156,79,77
2005,41020,Las Cabezas de San Juan,Sevilla,157,132,25
2005,41021,Camas,Sevilla,256,198,58
2005,41024,Carmona,Sevilla,197,240,-43
2005,41029,Castilleja de la Cuesta,Sevilla,144,137,7
2005,41034,Coria del Río,Sevilla,218,180,38
2005,41038,Dos Hermanas,Sevilla,1352,960,392
2005,41039,Écija,Sevilla,473,304,169
2005,41041,Estepa,Sevilla,134,92,42
2005,41047,Gines,Sevilla,107,103,4
2005,41053,Lebrija,Sevilla,247,146,101
2005,41055,Lora del Río,Sevilla,218,128,90
2005,41058,Mairena del Alcor,Sevilla,127,68,59
2005,41059,Mairena del Aljarafe,Sevilla,440,339,101
2005,41060,Marchena,Sevilla,142,103,39
2005,41065,Morón de la Frontera,Sevilla,320,224,96
2005,41068,Osuna,Sevilla,135,133,2
2005,41069,Los Palacios y Villafranca,Sevilla,218,137,81
2005,41075,Pilas,Sevilla,89,58,31
2005,41077,La Puebla de Cazalla,Sevilla,220,92,128
2005,41079,La Puebla del Río,Sevilla,98,84,14
2005,41081,La Rinconada,Sevilla,317,226,91
2005,41086,San Juan de Aznalfarache,Sevilla,247,206,41
2005,41087,Sanlúcar la Mayor,Sevilla,117,88,29
2005,41091,Sevilla,Sevilla,7239,6967,272
2005,41093,Tomares,Sevilla,373,260,113
2005,41095,Utrera,Sevilla,564,296,268
2005,41102,El Viso del Alcor,Sevilla,112,55,57
2005,42173,Soria,Soria,818,851,-33
2005,43014,Amposta,Tarragona,388,325,63
2005,43037,Calafell,Tarragona,2182,1004,1178
2005,43038,Cambrils,Tarragona,998,591,407
2005,43123,Reus,Tarragona,2140,1379,761
2005,43136,Sant Carles de la Ràpita,Tarragona,365,268,97
2005,43148,Tarragona,Tarragona,2260,1932,328
2005,43153,Torredembarra,Tarragona,693,386,307
2005,43155,Tortosa,Tarragona,1079,960,119
2005,43161,Valls,Tarragona,548,292,256
2005,43163,El Vendrell,Tarragona,2043,1082,961
2005,43171,Vila-seca,Tarragona,759,345,414
2005,43901,Deltebre,Tarragona,112,65,47
2005,43905,Salou,Tarragona,1136,770,366
2005,44013,Alcañiz,Teruel,237,342,-105
2005,44216,Teruel,Teruel,510,658,-148
2005,45053,Consuegra,Toledo,108,116,-8
2005,45081,Illescas,Toledo,1107,410,697
2005,45087,Madridejos,Toledo,87,111,-24
2005,45142,Quintanar de la Orden,Toledo,219,251,-32
2005,45163,Sonseca,Toledo,130,182,-52
2005,45165,Talavera de la Reina,Toledo,1710,1396,314
2005,45168,Toledo,Toledo,1864,1344,520
2005,45173,Torrijos,Toledo,229,182,47
2005,45185,Villacañas,Toledo,176,138,38
2005,46005,Alaquàs,Valencia,257,191,66
