ID_ACCIDENTE,ANIO,MES,HORA,DIASEMANA,PROVINCIA,COMUNIDAD_AUTONOMA,ISLA,MUNICIPIO,TOT_VICTIMAS,TOT_MUERTOS,TOT_HERIDOS_GRAVES,TOT_HERIDOS_LEVES,TOT_VEHICULOS_IMPLICADOS,ZONA,ZONA_AGRUPADA,CARRETERA,RED_CARRETERA,TIPO_VIA,TRAZADO_NO_INTERSEC,TIPO_INTERSEC,ACOND_CALZADA,PRIORIDAD,SUPERFICIE_CALZADA,LUMINOSIDAD,FACTORES_ATMOSFERICOS,VISIBILIDAD_RESTRINGIDA,OTRA_CIRCUNSTANCIA,ACERAS,TIPO_ACCIDENTE,DENSIDAD_CIRCULACION,MEDIDAS_ESPECIALES,COD_ANIMAL
2009160000276,2009,4,23:00,DOMINGO,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-3,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2010160000519,2010,6,05:00,LUNES,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CM-2106,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Equino
2011160000884,2011,10,20:00,DOMINGO,Cuenca,Castilla-La Mancha,,,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,CM-2105,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ciervo
2009160000557,2009,7,23:00,SÁBADO,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CM-2019,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,ENLACE DE ENTRADA,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2008160000752,2008,8,23:00,VIERNES,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CM-215,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,CONFIGURACIÓN DEL TERRENO,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ciervo
2010160000264,2010,4,07:00,SÁBADO,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CU-V-9116,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,CREPÚSCULO,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Corzo
2011160000871,2011,9,20:00,JUEVES,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CM-2106,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,GIRATORIA,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,CONFIGURACIÓN DEL TERRENO,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Equino
2009160000916,2009,11,17:00,DOMINGO,Cuenca,Castilla-La Mancha,,,3,0,2,1,2,CARRETERA,VÍAS INTERURBANAS,A-3,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la izquierda sin colisión (Con vuelco),FLUIDA,NINGUNA MEDIDA,Canino
2012160000419,2012,5,18:00,MARTES,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,N-320,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Otro tipo de accidente,FLUIDA,NINGUNA MEDIDA,Vacuno
2010160000090,2010,2,07:00,JUEVES,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CM-2103,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,MOJADA,PLENO DÍA,LLUVIA FUERTE,FACTORES ATMOSFÉRICOS,NINGUNA,N,Salida de la vía por la derecha con colisión (Otro tipo de choque),FLUIDA,NINGUNA MEDIDA,Animal no identificado
2012160001167,2012,12,20:00,MARTES,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-40,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la izquierda con colisión (Otro tipo de choque),FLUIDA,NINGUNA MEDIDA,Jabalí
2011160000644,2011,7,08:00,SÁBADO,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,N-301,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la izquierda con colisión (Choque con árbol o poste),FLUIDA,NINGUNA MEDIDA,Animal no identificado
2013160000544,2013,6,10:30,DOMINGO,Cuenca,Castilla-La Mancha,,Quintanar del Rey,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,CM-220,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2009160000112,2009,2,14:00,DOMINGO,Cuenca,Castilla-La Mancha,,Tarancón,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,N-400,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,,EN X Ó +,NADA ESPECIAL,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Vuelco en la calzada,FLUIDA,NINGUNA MEDIDA,Canino
2010160000522,2010,6,19:00,DOMINGO,Cuenca,Castilla-La Mancha,,,2,0,2,0,1,CARRETERA,VÍAS INTERURBANAS,CM-2106,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,GIRATORIA,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,CONFIGURACIÓN DEL TERRENO,NINGUNA,N,Salida de la vía por la derecha con colisión (Choque con muro o edifício),FLUIDA,NINGUNA MEDIDA,Ciervo
2009160000645,2009,8,05:00,DOMINGO,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CM-2105,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ciervo
2010160000434,2010,6,22:00,LUNES,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,N-320,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN INSUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ciervo
2012160000493,2012,6,06:00,MARTES,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,N-320,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la derecha con colisión (Otro tipo de choque),FLUIDA,NINGUNA MEDIDA,Jabalí
2010160001168,2010,12,18:00,DOMINGO,Cuenca,Castilla-La Mancha,,,1,0,0,1,2,CARRETERA,VÍAS INTERURBANAS,N-420,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),MOJADA,NOCHE: ILUMINACIÓN INSUFICIENTE,LLOVIZNANDO,SIN RESTRICCIÓN,NINGUNA,N,Otro tipo de accidente,FLUIDA,NINGUNA MEDIDA,Canino
2009160000948,2009,11,17:00,JUEVES,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CM-3201,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,CREPÚSCULO,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animal conducido o en rebaño,FLUIDA,NINGUNA MEDIDA,Canino
2008160000939,2008,10,06:00,VIERNES,Cuenca,Castilla-La Mancha,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,CM-310,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2011160001004,2011,11,18:00,DOMINGO,Cuenca,Castilla-La Mancha,,,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,CM-2100,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),MOJADA,NOCHE: SIN ILUMINACIÓN,LLOVIZNANDO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2008160001010,2008,10,21:00,DOMINGO,Cuenca,Castilla-La Mancha,,,4,0,0,4,1,CARRETERA,VÍAS INTERURBANAS,N-320,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN INSUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2013170019732,2013,8,18:00,MIÉRCOLES,Girona,Cataluña,,Torroella de Montgrí,1,0,1,0,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,SIN DATO,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN DATO,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2012180002868,2012,11,18:00,MARTES,Granada,Andalucía,,Albolote,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,A-44,TITULARIDAD ESTATAL,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,CREPÚSCULO,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la derecha con colisión (Otro tipo de choque),FLUIDA,NINGUNA MEDIDA,Canino
2012180002071,2012,9,04:00,DOMINGO,Granada,Andalucía,,Albolote,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-92,TITULARIDAD AUTONÓMICA,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2013180001865,2013,6,14:00,VIERNES,Granada,Andalucía,,Albolote,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2008180001207,2008,5,10:00,JUEVES,Granada,Andalucía,,Atarfe,1,0,1,0,1,CARRETERA,VÍAS INTERURBANAS,N-323a,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,,EN T Ó Y,NADA ESPECIAL,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la derecha con colisión (Choque con muro o edifício),FLUIDA,NINGUNA MEDIDA,Animal no identificado
2012180002004,2012,8,23:00,DOMINGO,Granada,Andalucía,,Baza,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-92N,TITULARIDAD AUTONÓMICA,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2012180002509,2012,10,01:00,SÁBADO,Granada,Andalucía,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-4200,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2012180002893,2012,11,22:00,SÁBADO,Granada,Andalucía,,,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,GR-8101,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ciervo
2008180000094,2008,1,12:00,JUEVES,Granada,Andalucía,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-92N,TITULARIDAD AUTONÓMICA,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2009180000642,2009,3,04:00,SÁBADO,Granada,Andalucía,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-92,TITULARIDAD AUTONÓMICA,AUTOVÍA,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN INSUFICIENTE,BUEN TIEMPO,OTRA_CAUSA,NINGUNA,N,Salida de la vía por la derecha con colisión (Otro tipo de choque),FLUIDA,NINGUNA MEDIDA,Animal no identificado
2011180001156,2011,6,23:00,MIÉRCOLES,Granada,Andalucía,,,2,0,0,2,5,CARRETERA,VÍAS INTERURBANAS,A-92,TITULARIDAD AUTONÓMICA,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Equino
2010180002759,2010,12,15:00,JUEVES,Granada,Andalucía,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,GR-3402,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la derecha sin colisión (En llano),FLUIDA,NINGUNA MEDIDA,Canino
2009180001148,2009,5,08:00,MARTES,Granada,Andalucía,,Churriana de la Vega,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,GR-3303,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2013180001388,2013,6,22:30,MIÉRCOLES,Granada,Andalucía,,Churriana de la Vega,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-338,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2012180001066,2012,5,22:00,MIÉRCOLES,Granada,Andalucía,,,3,1,0,2,1,CARRETERA,VÍAS INTERURBANAS,A-308,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN INSUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2013180001085,2013,5,15:00,JUEVES,Granada,Andalucía,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,GR-3423,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN X Ó +,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,VEGETACIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2009180001276,2009,6,06:00,LUNES,Granada,Andalucía,,,4,0,0,4,1,CARRETERA,VÍAS INTERURBANAS,A-92,TITULARIDAD AUTONÓMICA,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,CREPÚSCULO,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Salida de la vía por la derecha con colisión (Otro tipo de choque),FLUIDA,NINGUNA MEDIDA,Animal no identificado
2010180000806,2010,4,18:00,SÁBADO,Granada,Andalucía,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-92,TITULARIDAD AUTONÓMICA,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ave
2013180001728,2013,7,17:15,DOMINGO,Granada,Andalucía,,,4,0,0,4,2,CARRETERA,VÍAS INTERURBANAS,A-92,TITULARIDAD AUTONÓMICA,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Equino
2013180000729,2013,3,23:42,DOMINGO,Granada,Andalucía,,Dúrcal,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,N-323A,TITULARIDAD ESTATAL,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),MOJADA,NOCHE: ILUMINACIÓN INSUFICIENTE,LLOVIZNANDO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Porcino
2013180000705,2013,3,18:40,DOMINGO,Granada,Andalucía,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-315,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),MOJADA,PLENO DÍA,LLOVIZNANDO,FACTORES ATMOSFÉRICOS,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2013180002186,2013,8,05:30,MIÉRCOLES,Granada,Andalucía,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,GR-3405,"TITULARIDAD PROVINCIAL (DIPUTACIÓN, CABILDO O CONSELL)",VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2012180002493,2012,10,20:00,MARTES,Granada,Andalucía,,,1,0,0,1,2,CARRETERA,VÍAS INTERURBANAS,A-330,TITULARIDAD AUTONÓMICA,VÍA CONVENCIONAL,EN T Ó Y,,SIN DATO,SOLO MARCAS VIALES,SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Jabalí
2011180002724,2011,12,17:00,LUNES,Granada,Andalucía,,,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-92N,TITULARIDAD AUTONÓMICA,AUTOVÍA,,ENLACE DE SALIDA,NADA ESPECIAL,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Vuelco en la calzada,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2012180001314,2012,5,23:00,MARTES,Granada,Andalucía,,,2,0,0,2,1,CARRETERA,VÍAS INTERURBANAS,A-92N,TITULARIDAD AUTONÓMICA,AUTOVÍA,,ENLACE DE SALIDA,NADA ESPECIAL,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN INSUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2008180001321,2008,1,14:00,SÁBADO,Granada,Andalucía,,Granada,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,,EN T Ó Y,NADA ESPECIAL,SEMÁFORO,SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Atropello a animal conducido o en rebaño,FLUIDA,NINGUNA MEDIDA,Ave
2008180001647,2008,3,16:00,LUNES,Granada,Andalucía,,Granada,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,PLENO DÍA,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Ave
2008180000465,2008,3,21:00,SÁBADO,Granada,Andalucía,,Granada,1,0,0,1,1,CARRETERA,VÍAS INTERURBANAS,A-92G,TITULARIDAD AUTONÓMICA,AUTOVÍA,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: SIN ILUMINACIÓN,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Equino
2009180001352,2009,4,22:00,JUEVES,Granada,Andalucía,,Granada,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2009180001857,2009,6,22:00,SÁBADO,Granada,Andalucía,,Granada,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2012180000558,2011,12,20:00,SÁBADO,Granada,Andalucía,,Granada,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,N,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Animal no identificado
2011180001811,2011,5,23:00,DOMINGO,Granada,Andalucía,,Granada,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
2011180001809,2011,5,23:00,DOMINGO,Granada,Andalucía,,Granada,1,0,0,1,1,ZONA URBANA,VÍAS URBANAS,,TITULARIDAD MUNICIPAL,OTRO TIPO,EN T Ó Y,,SIN DATO,NINGUNA (SOLO NORMA),SECA Y LIMPIA,NOCHE: ILUMINACIÓN SUFICIENTE,BUEN TIEMPO,SIN RESTRICCIÓN,NINGUNA,S,Atropello a animales sueltos,FLUIDA,NINGUNA MEDIDA,Canino
