fecha	pais	continente	indicador	valor
2020-06-22	Noruega	Europa	casos_media_movil_7dias	14.6
2020-06-22	Noruega	Europa	ia_7dias	1.88
2020-06-22	Omán	Asia	casos_media_movil_7dias	855.7
2020-06-22	Omán	Asia	ia_7dias	117.3
2020-06-22	Pakistán	Asia	casos_media_movil_7dias	5230
2020-06-22	Pakistán	Asia	ia_7dias	16.57
2020-06-22	Territorios Palestinos	Asia	casos_media_movil_7dias	49.9
2020-06-22	Territorios Palestinos	Asia	ia_7dias	6.84
2020-06-22	Panamá	América	casos_media_movil_7dias	763.4
2020-06-22	Panamá	América	ia_7dias	123.85
2020-06-22	Paraguay	América	casos_media_movil_7dias	12.9
2020-06-22	Paraguay	América	ia_7dias	1.26
2020-06-22	Perú	América	casos_media_movil_7dias	3600
2020-06-22	Perú	América	ia_7dias	76.43
2020-06-22	Filipinas	Asia	casos_media_movil_7dias	588.9
2020-06-22	Filipinas	Asia	ia_7dias	3.76
2020-06-22	Polonia	Europa	casos_media_movil_7dias	362.7
2020-06-22	Polonia	Europa	ia_7dias	6.71
2020-06-22	Portugal	Europa	casos_media_movil_7dias	349
2020-06-22	Portugal	Europa	ia_7dias	23.96
2020-06-22	Puerto Rico	América	casos_media_movil_7dias	102
2020-06-22	Puerto Rico	América	ia_7dias	24.96
2020-06-22	Qatar	Asia	casos_media_movil_7dias	1109.6
2020-06-22	Qatar	Asia	ia_7dias	269.59
2020-06-22	Rumanía	Europa	casos_media_movil_7dias	292.3
2020-06-22	Rumanía	Europa	ia_7dias	10.64
2020-06-22	Rusia	Europa	casos_media_movil_7dias	7959.4
2020-06-22	Rusia	Europa	ia_7dias	38.18
2020-06-22	Ruanda	África	casos_media_movil_7dias	20.9
2020-06-22	Ruanda	África	ia_7dias	1.13
2020-06-22	Arabia Saudí	Asia	casos_media_movil_7dias	4295.9
2020-06-22	Arabia Saudí	Asia	ia_7dias	86.38
2020-06-22	Senegal	África	casos_media_movil_7dias	114
2020-06-22	Senegal	África	ia_7dias	4.77
2020-06-22	Serbia	Europa	casos_media_movil_7dias	83.4
2020-06-22	Serbia	Europa	ia_7dias	8.58
2020-06-22	Sierra Leona	África	casos_media_movil_7dias	22.6
2020-06-22	Sierra Leona	África	ia_7dias	1.98
2020-06-22	Singapur	Asia	casos_media_movil_7dias	213
2020-06-22	Singapur	Asia	ia_7dias	25.49
2020-06-22	Eslovaquia	Europa	casos_media_movil_7dias	5.6
2020-06-22	Eslovaquia	Europa	ia_7dias	0.71
2020-06-22	Eslovenia	Europa	casos_media_movil_7dias	3.6
2020-06-22	Eslovenia	Europa	ia_7dias	1.2
2020-06-22	Somalia	África	casos_media_movil_7dias	25.1
2020-06-22	Somalia	África	ia_7dias	1.11
2020-06-22	Sudáfrica	África	casos_media_movil_7dias	3894.9
2020-06-22	Sudáfrica	África	ia_7dias	45.97
2020-06-22	Corea del Sur	Asia	casos_media_movil_7dias	45.3
2020-06-22	Corea del Sur	Asia	ia_7dias	0.62
2020-06-22	Sudán del Sur	África	casos_media_movil_7dias	27
2020-06-22	Sudán del Sur	África	ia_7dias	1.69
2020-06-22	España	Europa	casos_media_movil_7dias	342.1
2020-06-22	España	Europa	ia_7dias	5.12
2020-06-22	Sri Lanka	Asia	casos_media_movil_7dias	8.7
2020-06-22	Sri Lanka	Asia	ia_7dias	0.28
2020-06-22	Sudán	África	casos_media_movil_7dias	194.3
2020-06-22	Sudán	África	ia_7dias	3.1
2020-06-22	Suazilandia	África	casos_media_movil_7dias	20.7
2020-06-22	Suazilandia	África	ia_7dias	12.5
2020-06-22	Suecia	Europa	casos_media_movil_7dias	632.7
2020-06-22	Suecia	Europa	ia_7dias	43.85
2020-06-22	Suiza	Europa	casos_media_movil_7dias	25
2020-06-22	Suiza	Europa	ia_7dias	2.02
2020-06-22	Siria	Asia	casos_media_movil_7dias	3.9
2020-06-22	Siria	Asia	ia_7dias	0.15
2020-06-22	Taiwán	Asia	casos_media_movil_7dias	0.4
2020-06-22	Taiwán	Asia	ia_7dias	0.01
2020-06-22	Tayikistán	Asia	casos_media_movil_7dias	60.3
2020-06-22	Tayikistán	Asia	ia_7dias	4.42
2020-06-22	Tanzania	África	casos_media_movil_7dias	0
2020-06-22	Tanzania	África	ia_7dias	0
2020-06-22	Tailandia	Asia	casos_media_movil_7dias	1.9
2020-06-22	Tailandia	Asia	ia_7dias	0.02
2020-06-22	Timor Oriental	Asia	casos_media_movil_7dias	0
2020-06-22	Timor Oriental	Asia	ia_7dias	0
2020-06-22	Togo	África	casos_media_movil_7dias	5.4
2020-06-22	Togo	África	ia_7dias	0.46
2020-06-22	Trinidad y Tobago	América	casos_media_movil_7dias	0
2020-06-22	Trinidad y Tobago	América	ia_7dias	0
2020-06-22	Túnez	África	casos_media_movil_7dias	8.7
2020-06-22	Túnez	África	ia_7dias	0.52
2020-06-22	Turquía	Asia	casos_media_movil_7dias	1349.4
2020-06-22	Turquía	Asia	ia_7dias	11.2
2020-06-22	Uganda	África	casos_media_movil_7dias	10.6
2020-06-22	Uganda	África	ia_7dias	0.16
2020-06-22	Ucrania	Europa	casos_media_movil_7dias	772.3
2020-06-22	Ucrania	Europa	ia_7dias	12.36
2020-06-22	Emiratos Árabes Unidos	Asia	casos_media_movil_7dias	375.9
2020-06-22	Emiratos Árabes Unidos	Asia	ia_7dias	26.6
2020-06-22	Reino Unido	Europa	casos_media_movil_7dias	1206
2020-06-22	Reino Unido	Europa	ia_7dias	12.44
2020-06-22	Estados Unidos	América	casos_media_movil_7dias	26691.9
2020-06-22	Estados Unidos	América	ia_7dias	56.45
2020-06-22	Uruguay	América	casos_media_movil_7dias	4
2020-06-22	Uruguay	América	ia_7dias	0.81
2020-06-22	Uzbekistán	Asia	casos_media_movil_7dias	179.3
2020-06-22	Uzbekistán	Asia	ia_7dias	3.75
2020-06-22	Venezuela	América	casos_media_movil_7dias	144.9
2020-06-22	Venezuela	América	ia_7dias	3.57
2020-06-22	Vietnam	Asia	casos_media_movil_7dias	2.1
2020-06-22	Vietnam	Asia	ia_7dias	0.02
2020-06-22	Yemen	Asia	casos_media_movil_7dias	30.4
2020-06-22	Yemen	Asia	ia_7dias	0.71
2020-06-22	Zambia	África	casos_media_movil_7dias	10.3
2020-06-22	Zambia	África	ia_7dias	0.39
2020-06-22	Zimbabue	África	casos_media_movil_7dias	15.1
2020-06-22	Zimbabue	África	ia_7dias	0.71
2020-06-23	Afganistán	Asia	casos_media_movil_7dias	516.6
2020-06-23	Afganistán	Asia	ia_7dias	9.29
2020-06-23	Albania	Europa	casos_media_movil_7dias	57.9
2020-06-23	Albania	Europa	ia_7dias	14.07
2020-06-23	Argelia	África	casos_media_movil_7dias	127
2020-06-23	Argelia	África	ia_7dias	2.03
2020-06-23	Angola	África	casos_media_movil_7dias	5.9
2020-06-23	Angola	África	ia_7dias	0.12
2020-06-23	Argentina	América	casos_media_movil_7dias	1735.1
2020-06-23	Argentina	América	ia_7dias	26.87
2020-06-23	Armenia	Asia	casos_media_movil_7dias	503.4
2020-06-23	Armenia	Asia	ia_7dias	118.92
2020-06-23	Australia	Oceanía	casos_media_movil_7dias	19.9
2020-06-23	Australia	Oceanía	ia_7dias	0.55
2020-06-23	Austria	Europa	casos_media_movil_7dias	36.4
2020-06-23	Austria	Europa	ia_7dias	2.83
2020-06-23	Azerbaiyán	Asia	casos_media_movil_7dias	411.9
2020-06-23	Azerbaiyán	Asia	ia_7dias	28.43
2020-06-23	Bahrein	Asia	casos_media_movil_7dias	484.9
2020-06-23	Bahrein	Asia	ia_7dias	199.46
2020-06-23	Bangladesh	Asia	casos_media_movil_7dias	3595.3
2020-06-23	Bangladesh	Asia	ia_7dias	15.28
2020-06-23	Bielorrusia	Europa	casos_media_movil_7dias	620.4
2020-06-23	Bielorrusia	Europa	ia_7dias	45.96
2020-06-23	Bélgica	Europa	casos_media_movil_7dias	94.6
2020-06-23	Bélgica	Europa	ia_7dias	5.71
2020-06-23	Benín	África	casos_media_movil_7dias	46.3
2020-06-23	Benín	África	ia_7dias	2.67
2020-06-23	Bolivia	América	casos_media_movil_7dias	917.1
2020-06-23	Bolivia	América	ia_7dias	55
2020-06-23	Bosnia-Herzegovina	Europa	casos_media_movil_7dias	69.3
2020-06-23	Bosnia-Herzegovina	Europa	ia_7dias	14.78
2020-06-23	Botsuana	África	casos_media_movil_7dias	4.1
2020-06-23	Botsuana	África	ia_7dias	1.23
2020-06-23	Brasil	América	casos_media_movil_7dias	31171.3
2020-06-23	Brasil	América	ia_7dias	102.65
2020-06-23	Bulgaria	Europa	casos_media_movil_7dias	91.9
2020-06-23	Bulgaria	Europa	ia_7dias	9.25
2020-06-23	Burkina Faso	África	casos_media_movil_7dias	1.9
2020-06-23	Burkina Faso	África	ia_7dias	0.06
2020-06-23	Burundi	África	casos_media_movil_7dias	5.7
2020-06-23	Burundi	África	ia_7dias	0.34
2020-06-23	Camboya	Asia	casos_media_movil_7dias	0.3
2020-06-23	Camboya	Asia	ia_7dias	0.01
2020-06-23	Camerún	África	casos_media_movil_7dias	289.7
2020-06-23	Camerún	África	ia_7dias	7.64
2020-06-23	Canadá	América	casos_media_movil_7dias	357.3
2020-06-23	Canadá	América	ia_7dias	6.63
2020-06-23	República Centroafricana	África	casos_media_movil_7dias	96.3
2020-06-23	República Centroafricana	África	ia_7dias	13.96
2020-06-23	Chad	África	casos_media_movil_7dias	1.1
2020-06-23	Chad	África	ia_7dias	0.05
2020-06-23	Chile	América	casos_media_movil_7dias	9646.7
2020-06-23	Chile	América	ia_7dias	353.24
2020-06-23	China	Asia	casos_media_movil_7dias	35.1
2020-06-23	China	Asia	ia_7dias	0.02
2020-06-23	Colombia	América	casos_media_movil_7dias	2588.6
2020-06-23	Colombia	América	ia_7dias	35.61
2020-06-23	Congo (Brazzaville)	África	casos_media_movil_7dias	29.1
2020-06-23	Congo (Brazzaville)	África	ia_7dias	3.7
2020-06-23	Congo (Brazzaville)	África	casos_media_movil_7dias	29.1
2020-06-23	Congo (Brazzaville)	África	ia_7dias	3.7
2020-06-23	Costa Rica	América	casos_media_movil_7dias	76.1
2020-06-23	Costa Rica	América	ia_7dias	10.46
2020-06-23	Costa de Marfil	África	casos_media_movil_7dias	293.3
2020-06-23	Costa de Marfil	África	ia_7dias	7.78
2020-06-23	Croacia	Europa	casos_media_movil_7dias	11.7
2020-06-23	Croacia	Europa	ia_7dias	2
2020-06-23	Cuba	América	casos_media_movil_7dias	7.6
2020-06-23	Cuba	América	ia_7dias	0.47
2020-06-23	República Checa	Europa	casos_media_movil_7dias	71
2020-06-23	República Checa	Europa	ia_7dias	4.64
2020-06-23	Congo (Kinshasa)	África	casos_media_movil_7dias	155.4
2020-06-23	Congo (Kinshasa)	África	ia_7dias	1.21
2020-06-23	Dinamarca	Europa	casos_media_movil_7dias	44.3
2020-06-23	Dinamarca	Europa	ia_7dias	5.35
2020-06-23	República Dominicana	América	casos_media_movil_7dias	585.6
2020-06-23	República Dominicana	América	ia_7dias	37.79
2020-06-23	Ecuador	América	casos_media_movil_7dias	474
2020-06-23	Ecuador	América	ia_7dias	18.81
2020-06-23	Egipto	África	casos_media_movil_7dias	1502.9
2020-06-23	Egipto	África	ia_7dias	10.28
2020-06-23	El Salvador	América	casos_media_movil_7dias	140.3
2020-06-23	El Salvador	América	ia_7dias	15.14
2020-06-23	Guinea Ecuatorial	África	casos_media_movil_7dias	99.3
2020-06-23	Guinea Ecuatorial	África	ia_7dias	49.54
2020-06-23	Eritrea	África	casos_media_movil_7dias	4.9
2020-06-23	Eritrea	África	ia_7dias	0.96
2020-06-23	Estonia	Europa	casos_media_movil_7dias	1
2020-06-23	Estonia	Europa	ia_7dias	0.53
2020-06-23	Etiopía	África	casos_media_movil_7dias	163.1
2020-06-23	Etiopía	África	ia_7dias	0.99
2020-06-23	Finlandia	Europa	casos_media_movil_7dias	5.1
2020-06-23	Finlandia	Europa	ia_7dias	0.65
2020-06-23	Francia	Europa	casos_media_movil_7dias	482.6
2020-06-23	Francia	Europa	ia_7dias	5.18
2020-06-23	Gabón	África	casos_media_movil_7dias	100.9
2020-06-23	Gabón	África	ia_7dias	31.72
2020-06-23	Gambia	África	casos_media_movil_7dias	1.6
2020-06-23	Gambia	África	ia_7dias	0.46
2020-06-23	Georgia	Asia	casos_media_movil_7dias	4.6
2020-06-23	Georgia	Asia	ia_7dias	0.8
2020-06-23	Alemania	Europa	casos_media_movil_7dias	574.7
2020-06-23	Alemania	Europa	ia_7dias	4.8
2020-06-23	Ghana	África	casos_media_movil_7dias	312.9
2020-06-23	Ghana	África	ia_7dias	7.05
2020-06-23	Grecia	Europa	casos_media_movil_7dias	21.9
2020-06-23	Grecia	Europa	ia_7dias	1.47
2020-06-23	Guatemala	América	casos_media_movil_7dias	499.6
2020-06-23	Guatemala	América	ia_7dias	19.52
2020-06-23	Guinea	África	casos_media_movil_7dias	59.4
2020-06-23	Guinea	África	ia_7dias	3.17
2020-06-23	Guinea-Bisáu	África	casos_media_movil_7dias	13.7
2020-06-23	Guinea-Bisáu	África	ia_7dias	4.88
2020-06-23	Haití	América	casos_media_movil_7dias	110
2020-06-23	Haití	América	ia_7dias	6.75
2020-06-23	Honduras	América	casos_media_movil_7dias	596.9
2020-06-23	Honduras	América	ia_7dias	42.18
2020-06-23	Hungría	Europa	casos_media_movil_7dias	4.3
2020-06-23	Hungría	Europa	ia_7dias	0.31
2020-06-23	India	Asia	casos_media_movil_7dias	13874.9
2020-06-23	India	Asia	ia_7dias	7.04
2020-06-23	Indonesia	Asia	casos_media_movil_7dias	1078.7
2020-06-23	Indonesia	Asia	ia_7dias	2.76
2020-06-23	Irán	Asia	casos_media_movil_7dias	2521.3
2020-06-23	Irán	Asia	ia_7dias	21.01
2020-06-23	Irak	Asia	casos_media_movil_7dias	1623
2020-06-23	Irak	Asia	ia_7dias	28.25
2020-06-23	Irlanda	Europa	casos_media_movil_7dias	8.9
2020-06-23	Irlanda	Europa	ia_7dias	1.26
2020-06-23	Israel	Asia	casos_media_movil_7dias	249.1
2020-06-23	Israel	Asia	ia_7dias	20.15
2020-06-23	Italia	Europa	casos_media_movil_7dias	204.3
2020-06-23	Italia	Europa	ia_7dias	2.37
2020-06-23	Jamaica	América	casos_media_movil_7dias	6.3
2020-06-23	Jamaica	América	ia_7dias	1.49
2020-06-23	Japón	Asia	casos_media_movil_7dias	54.4
2020-06-23	Japón	Asia	ia_7dias	0.3
2020-06-23	Jordania	Asia	casos_media_movil_7dias	9
2020-06-23	Jordania	Asia	ia_7dias	0.62
2020-06-23	Kazajistán	Asia	casos_media_movil_7dias	434.1
2020-06-23	Kazajistán	Asia	ia_7dias	16.18
2020-06-23	Kenia	África	casos_media_movil_7dias	152.9
2020-06-23	Kenia	África	ia_7dias	1.99
2020-06-23	Kosovo	Europa	casos_media_movil_7dias	85.9
2020-06-23	Kosovo	Europa	ia_7dias	31.1
2020-06-23	Kuwait	Asia	casos_media_movil_7dias	551.4
2020-06-23	Kuwait	Asia	ia_7dias	90.39
2020-06-23	Kirguistán	Asia	casos_media_movil_7dias	149.6
2020-06-23	Kirguistán	Asia	ia_7dias	16.05
2020-06-23	Laos	Asia	casos_media_movil_7dias	0
2020-06-23	Laos	Asia	ia_7dias	0
2020-06-23	Letonia	Europa	casos_media_movil_7dias	2
2020-06-23	Letonia	Europa	ia_7dias	0.74
2020-06-23	Líbano	Asia	casos_media_movil_7dias	19.9
2020-06-23	Líbano	Asia	ia_7dias	2.04
2020-06-23	Liberia	África	casos_media_movil_7dias	21.7
2020-06-23	Liberia	África	ia_7dias	3.01
2020-06-23	Libia	África	casos_media_movil_7dias	14.9
2020-06-23	Libia	África	ia_7dias	1.51
2020-06-23	Lituania	Europa	casos_media_movil_7dias	4
2020-06-23	Lituania	Europa	ia_7dias	1.03
2020-06-23	Macedonia del Norte	Europa	casos_media_movil_7dias	148.4
2020-06-23	Macedonia del Norte	Europa	ia_7dias	49.87
2020-06-23	Madagascar	África	casos_media_movil_7dias	50
2020-06-23	Madagascar	África	ia_7dias	1.26
2020-06-23	Malaui	África	casos_media_movil_7dias	35.3
2020-06-23	Malaui	África	ia_7dias	1.29
2020-06-23	Malasia	Asia	casos_media_movil_7dias	13.3
2020-06-23	Malasia	Asia	ia_7dias	0.29
2020-06-23	Mali	África	casos_media_movil_7dias	14.4
2020-06-23	Mali	África	ia_7dias	0.5
2020-06-23	Mauritania	África	casos_media_movil_7dias	156.7
2020-06-23	Mauritania	África	ia_7dias	23.59
2020-06-23	Mauricio	África	casos_media_movil_7dias	0.4
2020-06-23	Mauricio	África	ia_7dias	0.24
2020-06-23	México	América	casos_media_movil_7dias	4979.7
2020-06-23	México	América	ia_7dias	27.04
2020-06-23	Moldavia	Europa	casos_media_movil_7dias	354.9
2020-06-23	Moldavia	Europa	ia_7dias	61.58
2020-06-23	Mongolia	Asia	casos_media_movil_7dias	2.6
2020-06-23	Mongolia	Asia	ia_7dias	0.55
2020-06-23	Marruecos	África	casos_media_movil_7dias	190.6
2020-06-23	Marruecos	África	ia_7dias	3.61
2020-06-23	Mozambique	África	casos_media_movil_7dias	18.3
2020-06-23	Mozambique	África	ia_7dias	0.41
2020-06-23	Myanmar	Asia	casos_media_movil_7dias	4.1
2020-06-23	Myanmar	Asia	ia_7dias	0.05
2020-06-23	Namibia	África	casos_media_movil_7dias	4.4
2020-06-23	Namibia	África	ia_7dias	1.22
2020-06-23	Nepal	Asia	casos_media_movil_7dias	402.1
2020-06-23	Nepal	Asia	ia_7dias	9.66
2020-06-23	Países Bajos	Europa	casos_media_movil_7dias	125
2020-06-23	Países Bajos	Europa	ia_7dias	5.11
2020-06-23	Nueva Zelanda	Oceanía	casos_media_movil_7dias	1.3
2020-06-23	Nueva Zelanda	Oceanía	ia_7dias	0.19
2020-06-23	Nicaragua	América	casos_media_movil_7dias	51.3
2020-06-23	Nicaragua	América	ia_7dias	5.42
2020-06-23	Níger	África	casos_media_movil_7dias	9.4
2020-06-23	Níger	África	ia_7dias	0.27
2020-06-23	Nigeria	África	casos_media_movil_7dias	608.7
2020-06-23	Nigeria	África	ia_7dias	2.07
2020-06-23	Noruega	Europa	casos_media_movil_7dias	16.3
2020-06-23	Noruega	Europa	ia_7dias	2.1
2020-06-23	Omán	Asia	casos_media_movil_7dias	936
2020-06-23	Omán	Asia	ia_7dias	128.3
2020-06-23	Pakistán	Asia	casos_media_movil_7dias	5159
2020-06-23	Pakistán	Asia	ia_7dias	16.35
2020-06-23	Territorios Palestinos	Asia	casos_media_movil_7dias	72.9
2020-06-23	Territorios Palestinos	Asia	ia_7dias	10
2020-06-23	Panamá	América	casos_media_movil_7dias	761.4
2020-06-23	Panamá	América	ia_7dias	123.53
2020-06-23	Paraguay	América	casos_media_movil_7dias	14.7
2020-06-23	Paraguay	América	ia_7dias	1.44
2020-06-23	Perú	América	casos_media_movil_7dias	3134.9
2020-06-23	Perú	América	ia_7dias	66.55
2020-06-23	Filipinas	Asia	casos_media_movil_7dias	608.9
2020-06-23	Filipinas	Asia	ia_7dias	3.89
2020-06-23	Polonia	Europa	casos_media_movil_7dias	348.4
2020-06-23	Polonia	Europa	ia_7dias	6.44
2020-06-23	Portugal	Europa	casos_media_movil_7dias	336.6
2020-06-23	Portugal	Europa	ia_7dias	23.11
2020-06-23	Puerto Rico	América	casos_media_movil_7dias	96.3
2020-06-23	Puerto Rico	América	ia_7dias	23.56
2020-06-23	Qatar	Asia	casos_media_movil_7dias	1075.3
2020-06-23	Qatar	Asia	ia_7dias	261.26
2020-06-23	Rumanía	Europa	casos_media_movil_7dias	303.7
2020-06-23	Rumanía	Europa	ia_7dias	11.05
2020-06-23	Rusia	Europa	casos_media_movil_7dias	7867.1
2020-06-23	Rusia	Europa	ia_7dias	37.74
2020-06-23	Ruanda	África	casos_media_movil_7dias	25
2020-06-23	Ruanda	África	ia_7dias	1.35
2020-06-23	Arabia Saudí	Asia	casos_media_movil_7dias	4136.7
2020-06-23	Arabia Saudí	Asia	ia_7dias	83.18
2020-06-23	Senegal	África	casos_media_movil_7dias	113.9
2020-06-23	Senegal	África	ia_7dias	4.76
2020-06-23	Serbia	Europa	casos_media_movil_7dias	89
2020-06-23	Serbia	Europa	ia_7dias	9.16
2020-06-23	Sierra Leona	África	casos_media_movil_7dias	23.4
2020-06-23	Sierra Leona	África	ia_7dias	2.06
2020-06-23	Singapur	Asia	casos_media_movil_7dias	213.6
2020-06-23	Singapur	Asia	ia_7dias	25.55
2020-06-23	Eslovaquia	Europa	casos_media_movil_7dias	5.1
2020-06-23	Eslovaquia	Europa	ia_7dias	0.66
2020-06-23	Eslovenia	Europa	casos_media_movil_7dias	3.6
2020-06-23	Eslovenia	Europa	ia_7dias	1.2
2020-06-23	Somalia	África	casos_media_movil_7dias	24.3
2020-06-23	Somalia	África	ia_7dias	1.07
2020-06-23	Sudáfrica	África	casos_media_movil_7dias	4008.1
2020-06-23	Sudáfrica	África	ia_7dias	47.31
2020-06-23	Corea del Sur	Asia	casos_media_movil_7dias	47
2020-06-23	Corea del Sur	Asia	ia_7dias	0.64
2020-06-23	Sudán del Sur	África	casos_media_movil_7dias	19.6
2020-06-23	Sudán del Sur	África	ia_7dias	1.22
2020-06-23	España	Europa	casos_media_movil_7dias	346.3
2020-06-23	España	Europa	ia_7dias	5.18
2020-06-23	Sri Lanka	Asia	casos_media_movil_7dias	6.6
2020-06-23	Sri Lanka	Asia	ia_7dias	0.21
2020-06-23	Sudán	África	casos_media_movil_7dias	211.1
2020-06-23	Sudán	África	ia_7dias	3.37
2020-06-23	Suazilandia	África	casos_media_movil_7dias	19.6
2020-06-23	Suazilandia	África	ia_7dias	11.81
2020-06-23	Suecia	Europa	casos_media_movil_7dias	935.6
2020-06-23	Suecia	Europa	ia_7dias	64.85
2020-06-23	Suiza	Europa	casos_media_movil_7dias	25.6
2020-06-23	Suiza	Europa	ia_7dias	2.07
2020-06-23	Siria	Asia	casos_media_movil_7dias	6
2020-06-23	Siria	Asia	ia_7dias	0.24
2020-06-23	Taiwán	Asia	casos_media_movil_7dias	0.1
2020-06-23	Taiwán	Asia	ia_7dias	0
2020-06-23	Tayikistán	Asia	casos_media_movil_7dias	59.4
2020-06-23	Tayikistán	Asia	ia_7dias	4.36
2020-06-23	Tanzania	África	casos_media_movil_7dias	0
2020-06-23	Tanzania	África	ia_7dias	0
2020-06-23	Tailandia	Asia	casos_media_movil_7dias	2.3
2020-06-23	Tailandia	Asia	ia_7dias	0.02
2020-06-23	Timor Oriental	Asia	casos_media_movil_7dias	0
2020-06-23	Timor Oriental	Asia	ia_7dias	0
2020-06-23	Togo	África	casos_media_movil_7dias	5.3
2020-06-23	Togo	África	ia_7dias	0.45
2020-06-23	Trinidad y Tobago	América	casos_media_movil_7dias	0
2020-06-23	Trinidad y Tobago	América	ia_7dias	0
2020-06-23	Túnez	África	casos_media_movil_7dias	7
2020-06-23	Túnez	África	ia_7dias	0.41
2020-06-23	Turquía	Asia	casos_media_movil_7dias	1295.1
2020-06-23	Turquía	Asia	ia_7dias	10.75
2020-06-23	Uganda	África	casos_media_movil_7dias	9.9
2020-06-23	Uganda	África	ia_7dias	0.15
2020-06-23	Ucrania	Europa	casos_media_movil_7dias	775.9
2020-06-23	Ucrania	Europa	ia_7dias	12.42
2020-06-23	Emiratos Árabes Unidos	Asia	casos_media_movil_7dias	381
2020-06-23	Emiratos Árabes Unidos	Asia	ia_7dias	26.97
2020-06-23	Reino Unido	Europa	casos_media_movil_7dias	1204.6
2020-06-23	Reino Unido	Europa	ia_7dias	12.42
2020-06-23	Estados Unidos	América	casos_media_movil_7dias	28325.1
2020-06-23	Estados Unidos	América	ia_7dias	59.9
2020-06-23	Uruguay	América	casos_media_movil_7dias	4.9
2020-06-23	Uruguay	América	ia_7dias	0.98
2020-06-23	Uzbekistán	Asia	casos_media_movil_7dias	172.4
2020-06-23	Uzbekistán	Asia	ia_7dias	3.61
2020-06-23	Venezuela	América	casos_media_movil_7dias	152.9
2020-06-23	Venezuela	América	ia_7dias	3.76
2020-06-23	Vietnam	Asia	casos_media_movil_7dias	2.1
2020-06-23	Vietnam	Asia	ia_7dias	0.02
2020-06-23	Yemen	Asia	casos_media_movil_7dias	17.6
2020-06-23	Yemen	Asia	ia_7dias	0.41
2020-06-23	Zambia	África	casos_media_movil_7dias	6.9
2020-06-23	Zambia	África	ia_7dias	0.26
2020-06-23	Zimbabue	África	casos_media_movil_7dias	17.9
2020-06-23	Zimbabue	África	ia_7dias	0.84
2020-06-24	Afganistán	Asia	casos_media_movil_7dias	453
2020-06-24	Afganistán	Asia	ia_7dias	8.15
2020-06-24	Albania	Europa	casos_media_movil_7dias	53.6
2020-06-24	Albania	Europa	ia_7dias	13.03
2020-06-24	Argelia	África	casos_media_movil_7dias	132.7
2020-06-24	Argelia	África	ia_7dias	2.12
2020-06-24	Angola	África	casos_media_movil_7dias	6.3
2020-06-24	Angola	África	ia_7dias	0.13
2020-06-24	Argentina	América	casos_media_movil_7dias	1538.9
2020-06-24	Argentina	América	ia_7dias	23.83
2020-06-24	Armenia	Asia	casos_media_movil_7dias	604
2020-06-24	Armenia	Asia	ia_7dias	142.68
2020-06-24	Australia	Oceanía	casos_media_movil_7dias	20.7
2020-06-24	Australia	Oceanía	ia_7dias	0.57
2020-06-24	Austria	Europa	casos_media_movil_7dias	36.1
2020-06-24	Austria	Europa	ia_7dias	2.81
2020-06-24	Azerbaiyán	Asia	casos_media_movil_7dias	436.1
2020-06-24	Azerbaiyán	Asia	ia_7dias	30.11
2020-06-24	Bahrein	Asia	casos_media_movil_7dias	501.3
2020-06-24	Bahrein	Asia	ia_7dias	206.22
2020-06-24	Bangladesh	Asia	casos_media_movil_7dias	3531
2020-06-24	Bangladesh	Asia	ia_7dias	15.01
2020-06-24	Bielorrusia	Europa	casos_media_movil_7dias	588.3
2020-06-24	Bielorrusia	Europa	ia_7dias	43.58
2020-06-24	Bélgica	Europa	casos_media_movil_7dias	96.1
2020-06-24	Bélgica	Europa	ia_7dias	5.81
2020-06-24	Benín	África	casos_media_movil_7dias	45.4
2020-06-24	Benín	África	ia_7dias	2.62
2020-06-24	Bolivia	América	casos_media_movil_7dias	929.4
2020-06-24	Bolivia	América	ia_7dias	55.74
2020-06-24	Bosnia-Herzegovina	Europa	casos_media_movil_7dias	71.9
2020-06-24	Bosnia-Herzegovina	Europa	ia_7dias	15.33
2020-06-24	Botsuana	África	casos_media_movil_7dias	4.1
2020-06-24	Botsuana	África	ia_7dias	1.23
2020-06-24	Brasil	América	casos_media_movil_7dias	31816.7
2020-06-24	Brasil	América	ia_7dias	104.78
2020-06-24	Bulgaria	Europa	casos_media_movil_7dias	94.4
2020-06-24	Bulgaria	Europa	ia_7dias	9.51
2020-06-24	Burkina Faso	África	casos_media_movil_7dias	3.4
2020-06-24	Burkina Faso	África	ia_7dias	0.11
2020-06-24	Burundi	África	casos_media_movil_7dias	5.7
2020-06-24	Burundi	África	ia_7dias	0.34
2020-06-24	Camboya	Asia	casos_media_movil_7dias	0.3
2020-06-24	Camboya	Asia	ia_7dias	0.01
2020-06-24	Camerún	África	casos_media_movil_7dias	311
2020-06-24	Camerún	África	ia_7dias	8.2
2020-06-24	Canadá	América	casos_media_movil_7dias	358.1
2020-06-24	Canadá	América	ia_7dias	6.64
2020-06-24	República Centroafricana	África	casos_media_movil_7dias	91.6
2020-06-24	República Centroafricana	África	ia_7dias	13.27
2020-06-24	Chad	África	casos_media_movil_7dias	1
2020-06-24	Chad	África	ia_7dias	0.04
2020-06-24	Chile	América	casos_media_movil_7dias	9474
2020-06-24	Chile	América	ia_7dias	346.92
2020-06-24	China	Asia	casos_media_movil_7dias	33
2020-06-24	China	Asia	ia_7dias	0.02
