fecha	idpro	provincia	indicador	valor
2020-03-07	VA	Valladolid	pcr_media_movil_7dias	6.9
2020-03-07	VA	Valladolid	ia_7dias	9.22
2020-03-07	VI	Álava	pcr_diario	60
2020-03-07	VI	Álava	pcr_media_movil_7dias	43.7
2020-03-07	VI	Álava	ia_7dias	92.77
2020-03-07	Z	Zaragoza	pcr_diario	16
2020-03-07	Z	Zaragoza	pcr_media_movil_7dias	11
2020-03-07	Z	Zaragoza	ia_7dias	7.89
2020-03-07	ZA	Zamora	pcr_diario	7
2020-03-07	ZA	Zamora	pcr_media_movil_7dias	2.9
2020-03-07	ZA	Zamora	ia_7dias	11.65
2020-03-08	A	Alicante	pcr_diario	41
2020-03-08	A	Alicante	pcr_media_movil_7dias	20.1
2020-03-08	A	Alicante	ia_7dias	7.48
2020-03-08	AB	Albacete	pcr_diario	2
2020-03-08	AB	Albacete	pcr_media_movil_7dias	3.4
2020-03-08	AB	Albacete	ia_7dias	6.16
2020-03-08	AL	Almería	pcr_diario	3
2020-03-08	AL	Almería	pcr_media_movil_7dias	1.3
2020-03-08	AL	Almería	ia_7dias	1.26
2020-03-08	AV	Ávila	pcr_diario	4
2020-03-08	AV	Ávila	pcr_media_movil_7dias	2.4
2020-03-08	AV	Ávila	ia_7dias	10.7
2020-03-08	B	Barcelona	pcr_diario	276
2020-03-08	B	Barcelona	pcr_media_movil_7dias	154.9
2020-03-08	B	Barcelona	ia_7dias	19.24
2020-03-08	BA	Badajoz	pcr_diario	2
2020-03-08	BA	Badajoz	pcr_media_movil_7dias	1.4
2020-03-08	BA	Badajoz	ia_7dias	1.49
2020-03-08	BI	Bizkaia	pcr_diario	41
2020-03-08	BI	Bizkaia	pcr_media_movil_7dias	21.9
2020-03-08	BI	Bizkaia	ia_7dias	13.39
2020-03-08	BU	Burgos	pcr_diario	17
2020-03-08	BU	Burgos	pcr_media_movil_7dias	12.4
2020-03-08	BU	Burgos	ia_7dias	24.45
2020-03-08	C	A Coruña	pcr_diario	16
2020-03-08	C	A Coruña	pcr_media_movil_7dias	10.7
2020-03-08	C	A Coruña	ia_7dias	6.68
2020-03-08	CA	Cádiz	pcr_diario	6
2020-03-08	CA	Cádiz	pcr_media_movil_7dias	3.1
2020-03-08	CA	Cádiz	ia_7dias	1.75
2020-03-08	CC	Cáceres	pcr_diario	10
2020-03-08	CC	Cáceres	pcr_media_movil_7dias	6.4
2020-03-08	CC	Cáceres	ia_7dias	11.51
2020-03-08	CE	Ceuta	pcr_diario	0
2020-03-08	CE	Ceuta	pcr_media_movil_7dias	0
2020-03-08	CE	Ceuta	ia_7dias	0
2020-03-08	CO	Córdoba	pcr_diario	3
2020-03-08	CO	Córdoba	pcr_media_movil_7dias	3
2020-03-08	CO	Córdoba	ia_7dias	2.68
2020-03-08	CR	Ciudad Real	pcr_diario	5
2020-03-08	CR	Ciudad Real	pcr_media_movil_7dias	7.3
2020-03-08	CR	Ciudad Real	ia_7dias	10.32
2020-03-08	CS	Castellón	pcr_diario	6
2020-03-08	CS	Castellón	pcr_media_movil_7dias	4.1
2020-03-08	CS	Castellón	ia_7dias	5.04
2020-03-08	CU	Cuenca	pcr_diario	5
2020-03-08	CU	Cuenca	pcr_media_movil_7dias	2.1
2020-03-08	CU	Cuenca	ia_7dias	7.51
2020-03-08	ES	España	pcr_diario	1978
2020-03-08	ES	España	pcr_media_movil_7dias	1229
2020-03-08	ES	España	ia_7dias	18.18
2020-03-08	GC	Las Palmas	pcr_diario	13
2020-03-08	GC	Las Palmas	pcr_media_movil_7dias	3.9
2020-03-08	GC	Las Palmas	ia_7dias	2.35
2020-03-08	GI	Girona	pcr_diario	11
2020-03-08	GI	Girona	pcr_media_movil_7dias	9.1
2020-03-08	GI	Girona	ia_7dias	8.34
2020-03-08	GR	Granada	pcr_diario	14
2020-03-08	GR	Granada	pcr_media_movil_7dias	6.1
2020-03-08	GR	Granada	ia_7dias	4.65
2020-03-08	GU	Guadalajara	pcr_diario	3
2020-03-08	GU	Guadalajara	pcr_media_movil_7dias	2.6
2020-03-08	GU	Guadalajara	ia_7dias	6.86
2020-03-08	H	Huelva	pcr_diario	1
2020-03-08	H	Huelva	pcr_media_movil_7dias	1.3
2020-03-08	H	Huelva	ia_7dias	1.7
2020-03-08	HU	Huesca	pcr_diario	2
2020-03-08	HU	Huesca	pcr_media_movil_7dias	1.1
2020-03-08	HU	Huesca	ia_7dias	3.63
2020-03-08	J	Jaén	pcr_diario	5
2020-03-08	J	Jaén	pcr_media_movil_7dias	6.7
2020-03-08	J	Jaén	ia_7dias	7.47
2020-03-08	L	Lleida	pcr_diario	10
2020-03-08	L	Lleida	pcr_media_movil_7dias	5.4
2020-03-08	L	Lleida	ia_7dias	8.72
2020-03-08	LE	León	pcr_diario	7
2020-03-08	LE	León	pcr_media_movil_7dias	4.6
2020-03-08	LE	León	ia_7dias	6.97
2020-03-08	LO	La Rioja	pcr_diario	41
2020-03-08	LO	La Rioja	pcr_media_movil_7dias	33.1
2020-03-08	LO	La Rioja	ia_7dias	73.43
2020-03-08	LU	Lugo	pcr_diario	6
2020-03-08	LU	Lugo	pcr_media_movil_7dias	2
2020-03-08	LU	Lugo	ia_7dias	4.27
2020-03-08	M	Madrid	pcr_diario	1054
2020-03-08	M	Madrid	pcr_media_movil_7dias	654.1
2020-03-08	M	Madrid	ia_7dias	67.86
2020-03-08	MA	Málaga	pcr_diario	38
2020-03-08	MA	Málaga	pcr_media_movil_7dias	24.3
2020-03-08	MA	Málaga	ia_7dias	10.1
2020-03-08	ME	Melilla	pcr_diario	1
2020-03-08	ME	Melilla	pcr_media_movil_7dias	0.9
2020-03-08	ME	Melilla	ia_7dias	7.1
2020-03-08	MU	Murcia	pcr_diario	14
2020-03-08	MU	Murcia	pcr_media_movil_7dias	9
2020-03-08	MU	Murcia	ia_7dias	4.19
2020-03-08	"NA"	Navarra	pcr_diario	38
2020-03-08	"NA"	Navarra	pcr_media_movil_7dias	23
2020-03-08	"NA"	Navarra	ia_7dias	24.52
2020-03-08	O	Asturias	pcr_diario	14
2020-03-08	O	Asturias	pcr_media_movil_7dias	7.1
2020-03-08	O	Asturias	ia_7dias	4.91
2020-03-08	OR	Ourense	pcr_diario	2
2020-03-08	OR	Ourense	pcr_media_movil_7dias	3.7
2020-03-08	OR	Ourense	ia_7dias	8.47
2020-03-08	P	Palencia	pcr_diario	2
2020-03-08	P	Palencia	pcr_media_movil_7dias	0.9
2020-03-08	P	Palencia	ia_7dias	3.75
2020-03-08	PM	Baleares	pcr_diario	12
2020-03-08	PM	Baleares	pcr_media_movil_7dias	8.3
2020-03-08	PM	Baleares	ia_7dias	4.79
2020-03-08	PO	Pontevedra	pcr_diario	11
2020-03-08	PO	Pontevedra	pcr_media_movil_7dias	6
2020-03-08	PO	Pontevedra	ia_7dias	4.45
2020-03-08	S	Cantabria	pcr_diario	17
2020-03-08	S	Cantabria	pcr_media_movil_7dias	5.4
2020-03-08	S	Cantabria	ia_7dias	6.53
2020-03-08	SA	Salamanca	pcr_diario	12
2020-03-08	SA	Salamanca	pcr_media_movil_7dias	6.6
2020-03-08	SA	Salamanca	ia_7dias	13.9
2020-03-08	SE	Sevilla	pcr_diario	8
2020-03-08	SE	Sevilla	pcr_media_movil_7dias	6.9
2020-03-08	SE	Sevilla	ia_7dias	2.45
2020-03-08	SG	Segovia	pcr_diario	10
2020-03-08	SG	Segovia	pcr_media_movil_7dias	5.6
2020-03-08	SG	Segovia	ia_7dias	25.29
2020-03-08	SO	Soria	pcr_diario	8
2020-03-08	SO	Soria	pcr_media_movil_7dias	4.6
2020-03-08	SO	Soria	ia_7dias	35.59
2020-03-08	SS	Gipuzkoa	pcr_diario	10
2020-03-08	SS	Gipuzkoa	pcr_media_movil_7dias	5.7
2020-03-08	SS	Gipuzkoa	ia_7dias	5.58
2020-03-08	T	Tarragona	pcr_diario	6
2020-03-08	T	Tarragona	pcr_media_movil_7dias	5.3
2020-03-08	T	Tarragona	ia_7dias	4.54
2020-03-08	TE	Teruel	pcr_diario	5
2020-03-08	TE	Teruel	pcr_media_movil_7dias	1.7
2020-03-08	TE	Teruel	ia_7dias	9
2020-03-08	TF	Santa Cruz de Tenerife	pcr_diario	17
2020-03-08	TF	Santa Cruz de Tenerife	pcr_media_movil_7dias	13
2020-03-08	TF	Santa Cruz de Tenerife	ia_7dias	8.38
2020-03-08	TO	Toledo	pcr_diario	12
2020-03-08	TO	Toledo	pcr_media_movil_7dias	6.7
2020-03-08	TO	Toledo	ia_7dias	6.72
2020-03-08	V	Valencia	pcr_diario	52
2020-03-08	V	Valencia	pcr_media_movil_7dias	28.4
2020-03-08	V	Valencia	ia_7dias	7.75
2020-03-08	VA	Valladolid	pcr_diario	9
2020-03-08	VA	Valladolid	pcr_media_movil_7dias	7.6
2020-03-08	VA	Valladolid	ia_7dias	10.18
2020-03-08	VI	Álava	pcr_diario	47
2020-03-08	VI	Álava	pcr_media_movil_7dias	46.7
2020-03-08	VI	Álava	ia_7dias	99.13
2020-03-08	Z	Zaragoza	pcr_diario	28
2020-03-08	Z	Zaragoza	pcr_media_movil_7dias	14.1
2020-03-08	Z	Zaragoza	ia_7dias	10.14
2020-03-08	ZA	Zamora	pcr_diario	1
2020-03-08	ZA	Zamora	pcr_media_movil_7dias	2.7
2020-03-08	ZA	Zamora	ia_7dias	11.07
2020-03-09	A	Alicante	pcr_diario	56
2020-03-09	A	Alicante	pcr_media_movil_7dias	25.9
2020-03-09	A	Alicante	ia_7dias	9.6
2020-03-09	AB	Albacete	pcr_diario	6
2020-03-09	AB	Albacete	pcr_media_movil_7dias	4
2020-03-09	AB	Albacete	ia_7dias	7.18
2020-03-09	AL	Almería	pcr_diario	7
2020-03-09	AL	Almería	pcr_media_movil_7dias	2.3
2020-03-09	AL	Almería	ia_7dias	2.24
2020-03-09	AV	Ávila	pcr_diario	14
2020-03-09	AV	Ávila	pcr_media_movil_7dias	4.3
2020-03-09	AV	Ávila	ia_7dias	18.88
2020-03-09	B	Barcelona	pcr_diario	455
2020-03-09	B	Barcelona	pcr_media_movil_7dias	212
2020-03-09	B	Barcelona	ia_7dias	26.34
2020-03-09	BA	Badajoz	pcr_diario	10
2020-03-09	BA	Badajoz	pcr_media_movil_7dias	2.7
2020-03-09	BA	Badajoz	ia_7dias	2.83
2020-03-09	BI	Bizkaia	pcr_diario	56
2020-03-09	BI	Bizkaia	pcr_media_movil_7dias	28.1
2020-03-09	BI	Bizkaia	ia_7dias	17.24
2020-03-09	BU	Burgos	pcr_diario	26
2020-03-09	BU	Burgos	pcr_media_movil_7dias	14.9
2020-03-09	BU	Burgos	ia_7dias	29.23
2020-03-09	C	A Coruña	pcr_diario	35
2020-03-09	C	A Coruña	pcr_media_movil_7dias	14.7
2020-03-09	C	A Coruña	ia_7dias	9.17
2020-03-09	CA	Cádiz	pcr_diario	12
2020-03-09	CA	Cádiz	pcr_media_movil_7dias	4.4
2020-03-09	CA	Cádiz	ia_7dias	2.47
2020-03-09	CC	Cáceres	pcr_diario	20
2020-03-09	CC	Cáceres	pcr_media_movil_7dias	8.6
2020-03-09	CC	Cáceres	ia_7dias	15.35
2020-03-09	CE	Ceuta	pcr_diario	0
2020-03-09	CE	Ceuta	pcr_media_movil_7dias	0
2020-03-09	CE	Ceuta	ia_7dias	0
2020-03-09	CO	Córdoba	pcr_diario	13
2020-03-09	CO	Córdoba	pcr_media_movil_7dias	4.7
2020-03-09	CO	Córdoba	ia_7dias	4.21
2020-03-09	CR	Ciudad Real	pcr_diario	13
2020-03-09	CR	Ciudad Real	pcr_media_movil_7dias	7.3
2020-03-09	CR	Ciudad Real	ia_7dias	10.32
2020-03-09	CS	Castellón	pcr_diario	13
2020-03-09	CS	Castellón	pcr_media_movil_7dias	5.1
2020-03-09	CS	Castellón	ia_7dias	6.26
2020-03-09	CU	Cuenca	pcr_diario	9
2020-03-09	CU	Cuenca	pcr_media_movil_7dias	3.3
2020-03-09	CU	Cuenca	ia_7dias	11.51
2020-03-09	ES	España	pcr_diario	3085
2020-03-09	ES	España	pcr_media_movil_7dias	1566.1
2020-03-09	ES	España	ia_7dias	23.16
2020-03-09	GC	Las Palmas	pcr_diario	10
2020-03-09	GC	Las Palmas	pcr_media_movil_7dias	5
2020-03-09	GC	Las Palmas	ia_7dias	3.04
2020-03-09	GI	Girona	pcr_diario	35
2020-03-09	GI	Girona	pcr_media_movil_7dias	13.7
2020-03-09	GI	Girona	ia_7dias	12.51
2020-03-09	GR	Granada	pcr_diario	29
2020-03-09	GR	Granada	pcr_media_movil_7dias	10
2020-03-09	GR	Granada	ia_7dias	7.57
2020-03-09	GU	Guadalajara	pcr_diario	6
2020-03-09	GU	Guadalajara	pcr_media_movil_7dias	3.3
2020-03-09	GU	Guadalajara	ia_7dias	8.77
2020-03-09	H	Huelva	pcr_diario	2
2020-03-09	H	Huelva	pcr_media_movil_7dias	1.4
2020-03-09	H	Huelva	ia_7dias	1.89
2020-03-09	HU	Huesca	pcr_diario	1
2020-03-09	HU	Huesca	pcr_media_movil_7dias	1
2020-03-09	HU	Huesca	ia_7dias	3.17
2020-03-09	J	Jaén	pcr_diario	16
2020-03-09	J	Jaén	pcr_media_movil_7dias	8.4
2020-03-09	J	Jaén	ia_7dias	9.38
2020-03-09	L	Lleida	pcr_diario	16
2020-03-09	L	Lleida	pcr_media_movil_7dias	7.3
2020-03-09	L	Lleida	ia_7dias	11.71
2020-03-09	LE	León	pcr_diario	23
2020-03-09	LE	León	pcr_media_movil_7dias	6.9
2020-03-09	LE	León	ia_7dias	10.45
2020-03-09	LO	La Rioja	pcr_diario	59
2020-03-09	LO	La Rioja	pcr_media_movil_7dias	37.4
2020-03-09	LO	La Rioja	ia_7dias	82.93
2020-03-09	LU	Lugo	pcr_diario	8
2020-03-09	LU	Lugo	pcr_media_movil_7dias	3
2020-03-09	LU	Lugo	ia_7dias	6.4
2020-03-09	M	Madrid	pcr_diario	1514
2020-03-09	M	Madrid	pcr_media_movil_7dias	815.7
2020-03-09	M	Madrid	ia_7dias	84.62
2020-03-09	MA	Málaga	pcr_diario	43
2020-03-09	MA	Málaga	pcr_media_movil_7dias	28.4
2020-03-09	MA	Málaga	ia_7dias	11.82
2020-03-09	ME	Melilla	pcr_diario	2
2020-03-09	ME	Melilla	pcr_media_movil_7dias	1.1
2020-03-09	ME	Melilla	ia_7dias	9.47
2020-03-09	MU	Murcia	pcr_diario	24
2020-03-09	MU	Murcia	pcr_media_movil_7dias	11.6
2020-03-09	MU	Murcia	ia_7dias	5.38
2020-03-09	"NA"	Navarra	pcr_diario	77
2020-03-09	"NA"	Navarra	pcr_media_movil_7dias	32.4
2020-03-09	"NA"	Navarra	ia_7dias	34.58
2020-03-09	O	Asturias	pcr_diario	32
2020-03-09	O	Asturias	pcr_media_movil_7dias	11.3
2020-03-09	O	Asturias	ia_7dias	7.75
2020-03-09	OR	Ourense	pcr_diario	23
2020-03-09	OR	Ourense	pcr_media_movil_7dias	6.4
2020-03-09	OR	Ourense	ia_7dias	14.67
2020-03-09	P	Palencia	pcr_diario	0
2020-03-09	P	Palencia	pcr_media_movil_7dias	0.9
2020-03-09	P	Palencia	ia_7dias	3.75
2020-03-09	PM	Baleares	pcr_diario	16
2020-03-09	PM	Baleares	pcr_media_movil_7dias	9.7
2020-03-09	PM	Baleares	ia_7dias	5.62
2020-03-09	PO	Pontevedra	pcr_diario	14
2020-03-09	PO	Pontevedra	pcr_media_movil_7dias	7
2020-03-09	PO	Pontevedra	ia_7dias	5.19
2020-03-09	S	Cantabria	pcr_diario	9
2020-03-09	S	Cantabria	pcr_media_movil_7dias	6.7
2020-03-09	S	Cantabria	ia_7dias	8.07
2020-03-09	SA	Salamanca	pcr_diario	26
2020-03-09	SA	Salamanca	pcr_media_movil_7dias	9.7
2020-03-09	SA	Salamanca	ia_7dias	20.54
2020-03-09	SE	Sevilla	pcr_diario	36
2020-03-09	SE	Sevilla	pcr_media_movil_7dias	11.1
2020-03-09	SE	Sevilla	ia_7dias	3.99
2020-03-09	SG	Segovia	pcr_diario	25
2020-03-09	SG	Segovia	pcr_media_movil_7dias	8.7
2020-03-09	SG	Segovia	ia_7dias	39.55
2020-03-09	SO	Soria	pcr_diario	16
2020-03-09	SO	Soria	pcr_media_movil_7dias	6.6
2020-03-09	SO	Soria	ia_7dias	51.16
2020-03-09	SS	Gipuzkoa	pcr_diario	23
2020-03-09	SS	Gipuzkoa	pcr_media_movil_7dias	8.7
2020-03-09	SS	Gipuzkoa	ia_7dias	8.51
2020-03-09	T	Tarragona	pcr_diario	9
2020-03-09	T	Tarragona	pcr_media_movil_7dias	6.6
2020-03-09	T	Tarragona	ia_7dias	5.65
2020-03-09	TE	Teruel	pcr_diario	5
2020-03-09	TE	Teruel	pcr_media_movil_7dias	2.3
2020-03-09	TE	Teruel	ia_7dias	12
2020-03-09	TF	Santa Cruz de Tenerife	pcr_diario	29
2020-03-09	TF	Santa Cruz de Tenerife	pcr_media_movil_7dias	15.9
2020-03-09	TF	Santa Cruz de Tenerife	ia_7dias	10.22
2020-03-09	TO	Toledo	pcr_diario	11
2020-03-09	TO	Toledo	pcr_media_movil_7dias	8.1
2020-03-09	TO	Toledo	ia_7dias	8.15
2020-03-09	V	Valencia	pcr_diario	93
2020-03-09	V	Valencia	pcr_media_movil_7dias	39.7
2020-03-09	V	Valencia	ia_7dias	10.82
2020-03-09	VA	Valladolid	pcr_diario	13
2020-03-09	VA	Valladolid	pcr_media_movil_7dias	8.3
2020-03-09	VA	Valladolid	ia_7dias	11.14
2020-03-09	VI	Álava	pcr_diario	61
2020-03-09	VI	Álava	pcr_media_movil_7dias	49.7
2020-03-09	VI	Álava	ia_7dias	105.5
2020-03-09	Z	Zaragoza	pcr_diario	30
2020-03-09	Z	Zaragoza	pcr_media_movil_7dias	16.9
2020-03-09	Z	Zaragoza	ia_7dias	12.08
2020-03-09	ZA	Zamora	pcr_diario	4
2020-03-09	ZA	Zamora	pcr_media_movil_7dias	2.9
2020-03-09	ZA	Zamora	ia_7dias	11.65
2020-03-10	A	Alicante	pcr_diario	103
2020-03-10	A	Alicante	pcr_media_movil_7dias	39.4
2020-03-10	A	Alicante	ia_7dias	14.64
2020-03-10	AB	Albacete	pcr_diario	7
2020-03-10	AB	Albacete	pcr_media_movil_7dias	4.7
2020-03-10	AB	Albacete	ia_7dias	8.47
2020-03-10	AL	Almería	pcr_diario	7
2020-03-10	AL	Almería	pcr_media_movil_7dias	3.3
2020-03-10	AL	Almería	ia_7dias	3.21
2020-03-10	AV	Ávila	pcr_diario	20
2020-03-10	AV	Ávila	pcr_media_movil_7dias	7.1
2020-03-10	AV	Ávila	ia_7dias	31.46
2020-03-10	B	Barcelona	pcr_diario	649
2020-03-10	B	Barcelona	pcr_media_movil_7dias	295.6
2020-03-10	B	Barcelona	ia_7dias	36.72
2020-03-10	BA	Badajoz	pcr_diario	17
2020-03-10	BA	Badajoz	pcr_media_movil_7dias	5.1
2020-03-10	BA	Badajoz	ia_7dias	5.37
2020-03-10	BI	Bizkaia	pcr_diario	97
2020-03-10	BI	Bizkaia	pcr_media_movil_7dias	39.7
2020-03-10	BI	Bizkaia	ia_7dias	24.32
2020-03-10	BU	Burgos	pcr_diario	35
2020-03-10	BU	Burgos	pcr_media_movil_7dias	18.6
2020-03-10	BU	Burgos	ia_7dias	36.54
2020-03-10	C	A Coruña	pcr_diario	53
2020-03-10	C	A Coruña	pcr_media_movil_7dias	21
2020-03-10	C	A Coruña	ia_7dias	13.08
2020-03-10	CA	Cádiz	pcr_diario	18
2020-03-10	CA	Cádiz	pcr_media_movil_7dias	6.3
2020-03-10	CA	Cádiz	ia_7dias	3.51
2020-03-10	CC	Cáceres	pcr_diario	16
2020-03-10	CC	Cáceres	pcr_media_movil_7dias	10.3
2020-03-10	CC	Cáceres	ia_7dias	18.41
2020-03-10	CE	Ceuta	pcr_diario	0
2020-03-10	CE	Ceuta	pcr_media_movil_7dias	0
2020-03-10	CE	Ceuta	ia_7dias	0
2020-03-10	CO	Córdoba	pcr_diario	22
2020-03-10	CO	Córdoba	pcr_media_movil_7dias	7.7
2020-03-10	CO	Córdoba	ia_7dias	6.89
2020-03-10	CR	Ciudad Real	pcr_diario	36
2020-03-10	CR	Ciudad Real	pcr_media_movil_7dias	11.7
2020-03-10	CR	Ciudad Real	ia_7dias	16.59
2020-03-10	CS	Castellón	pcr_diario	20
2020-03-10	CS	Castellón	pcr_media_movil_7dias	7.9
2020-03-10	CS	Castellón	ia_7dias	9.57
2020-03-10	CU	Cuenca	pcr_diario	6
2020-03-10	CU	Cuenca	pcr_media_movil_7dias	3.7
2020-03-10	CU	Cuenca	ia_7dias	13.01
2020-03-10	ES	España	pcr_diario	4237
2020-03-10	ES	España	pcr_media_movil_7dias	2068.1
2020-03-10	ES	España	ia_7dias	30.59
2020-03-10	GC	Las Palmas	pcr_diario	22
2020-03-10	GC	Las Palmas	pcr_media_movil_7dias	7.9
2020-03-10	GC	Las Palmas	ia_7dias	4.78
2020-03-10	GI	Girona	pcr_diario	40
2020-03-10	GI	Girona	pcr_media_movil_7dias	18.3
2020-03-10	GI	Girona	ia_7dias	16.69
2020-03-10	GR	Granada	pcr_diario	28
2020-03-10	GR	Granada	pcr_media_movil_7dias	13.4
2020-03-10	GR	Granada	ia_7dias	10.16
2020-03-10	GU	Guadalajara	pcr_diario	9
2020-03-10	GU	Guadalajara	pcr_media_movil_7dias	4.6
2020-03-10	GU	Guadalajara	ia_7dias	12.19
2020-03-10	H	Huelva	pcr_diario	1
2020-03-10	H	Huelva	pcr_media_movil_7dias	1.4
2020-03-10	H	Huelva	ia_7dias	1.89
2020-03-10	HU	Huesca	pcr_diario	9
2020-03-10	HU	Huesca	pcr_media_movil_7dias	2.1
2020-03-10	HU	Huesca	ia_7dias	6.8
2020-03-10	J	Jaén	pcr_diario	23
2020-03-10	J	Jaén	pcr_media_movil_7dias	11
2020-03-10	J	Jaén	ia_7dias	12.24
2020-03-10	L	Lleida	pcr_diario	19
2020-03-10	L	Lleida	pcr_media_movil_7dias	9.7
2020-03-10	L	Lleida	ia_7dias	15.61
2020-03-10	LE	León	pcr_diario	11
2020-03-10	LE	León	pcr_media_movil_7dias	7.9
2020-03-10	LE	León	ia_7dias	11.98
2020-03-10	LO	La Rioja	pcr_diario	88
2020-03-10	LO	La Rioja	pcr_media_movil_7dias	46.1
2020-03-10	LO	La Rioja	ia_7dias	102.24
2020-03-10	LU	Lugo	pcr_diario	16
2020-03-10	LU	Lugo	pcr_media_movil_7dias	5.1
2020-03-10	LU	Lugo	ia_7dias	10.97
2020-03-10	M	Madrid	pcr_diario	1986
2020-03-10	M	Madrid	pcr_media_movil_7dias	1042.9
2020-03-10	M	Madrid	ia_7dias	108.19
2020-03-10	MA	Málaga	pcr_diario	65
2020-03-10	MA	Málaga	pcr_media_movil_7dias	35.6
2020-03-10	MA	Málaga	ia_7dias	14.79
2020-03-10	ME	Melilla	pcr_diario	5
2020-03-10	ME	Melilla	pcr_media_movil_7dias	1.9
2020-03-10	ME	Melilla	ia_7dias	15.39
2020-03-10	MU	Murcia	pcr_diario	48
2020-03-10	MU	Murcia	pcr_media_movil_7dias	18
2020-03-10	MU	Murcia	ia_7dias	8.37
2020-03-10	"NA"	Navarra	pcr_diario	84
2020-03-10	"NA"	Navarra	pcr_media_movil_7dias	42.4
2020-03-10	"NA"	Navarra	ia_7dias	45.24
2020-03-10	O	Asturias	pcr_diario	52
2020-03-10	O	Asturias	pcr_media_movil_7dias	18.4
2020-03-10	O	Asturias	ia_7dias	12.66
2020-03-10	OR	Ourense	pcr_diario	15
2020-03-10	OR	Ourense	pcr_media_movil_7dias	8.3
2020-03-10	OR	Ourense	ia_7dias	18.9
2020-03-10	P	Palencia	pcr_diario	3
2020-03-10	P	Palencia	pcr_media_movil_7dias	1
2020-03-10	P	Palencia	ia_7dias	4.38
2020-03-10	PM	Baleares	pcr_diario	34
2020-03-10	PM	Baleares	pcr_media_movil_7dias	13.6
2020-03-10	PM	Baleares	ia_7dias	7.85
2020-03-10	PO	Pontevedra	pcr_diario	29
2020-03-10	PO	Pontevedra	pcr_media_movil_7dias	10.6
2020-03-10	PO	Pontevedra	ia_7dias	7.84
2020-03-10	S	Cantabria	pcr_diario	3
2020-03-10	S	Cantabria	pcr_media_movil_7dias	7.1
2020-03-10	S	Cantabria	ia_7dias	8.59
2020-03-10	SA	Salamanca	pcr_diario	46
2020-03-10	SA	Salamanca	pcr_media_movil_7dias	15.9
2020-03-10	SA	Salamanca	ia_7dias	33.53
2020-03-10	SE	Sevilla	pcr_diario	40
2020-03-10	SE	Sevilla	pcr_media_movil_7dias	16.1
2020-03-10	SE	Sevilla	ia_7dias	5.77
2020-03-10	SG	Segovia	pcr_diario	35
2020-03-10	SG	Segovia	pcr_media_movil_7dias	13.1
2020-03-10	SG	Segovia	ia_7dias	59.65
2020-03-10	SO	Soria	pcr_diario	11
2020-03-10	SO	Soria	pcr_media_movil_7dias	8
2020-03-10	SO	Soria	ia_7dias	62.28
2020-03-10	SS	Gipuzkoa	pcr_diario	33
2020-03-10	SS	Gipuzkoa	pcr_media_movil_7dias	12.7
2020-03-10	SS	Gipuzkoa	ia_7dias	12.42
2020-03-10	T	Tarragona	pcr_diario	16
2020-03-10	T	Tarragona	pcr_media_movil_7dias	8.4
2020-03-10	T	Tarragona	ia_7dias	7.25
2020-03-10	TE	Teruel	pcr_diario	8
2020-03-10	TE	Teruel	pcr_media_movil_7dias	3.4
2020-03-10	TE	Teruel	ia_7dias	18.01
2020-03-10	TF	Santa Cruz de Tenerife	pcr_diario	26
2020-03-10	TF	Santa Cruz de Tenerife	pcr_media_movil_7dias	18.7
2020-03-10	TF	Santa Cruz de Tenerife	ia_7dias	12.06
2020-03-10	TO	Toledo	pcr_diario	22
2020-03-10	TO	Toledo	pcr_media_movil_7dias	10.6
2020-03-10	TO	Toledo	ia_7dias	10.58
2020-03-10	V	Valencia	pcr_diario	143
2020-03-10	V	Valencia	pcr_media_movil_7dias	57.7
2020-03-10	V	Valencia	ia_7dias	15.73
2020-03-10	VA	Valladolid	pcr_diario	23
2020-03-10	VA	Valladolid	pcr_media_movil_7dias	11
2020-03-10	VA	Valladolid	ia_7dias	14.79
2020-03-10	VI	Álava	pcr_diario	95
2020-03-10	VI	Álava	pcr_media_movil_7dias	58.1
2020-03-10	VI	Álava	ia_7dias	123.39
2020-03-10	Z	Zaragoza	pcr_diario	35
2020-03-10	Z	Zaragoza	pcr_media_movil_7dias	20.9
2020-03-10	Z	Zaragoza	ia_7dias	14.95
2020-03-10	ZA	Zamora	pcr_diario	8
2020-03-10	ZA	Zamora	pcr_media_movil_7dias	4
2020-03-10	ZA	Zamora	ia_7dias	16.31
2020-03-11	A	Alicante	pcr_diario	106
2020-03-11	A	Alicante	pcr_media_movil_7dias	52.6
2020-03-11	A	Alicante	ia_7dias	19.52
2020-03-11	AB	Albacete	pcr_diario	12
2020-03-11	AB	Albacete	pcr_media_movil_7dias	6.1
2020-03-11	AB	Albacete	ia_7dias	11.03
2020-03-11	AL	Almería	pcr_diario	12
2020-03-11	AL	Almería	pcr_media_movil_7dias	4.7
2020-03-11	AL	Almería	ia_7dias	4.61
2020-03-11	AV	Ávila	pcr_diario	20
2020-03-11	AV	Ávila	pcr_media_movil_7dias	9.7
2020-03-11	AV	Ávila	ia_7dias	42.79
2020-03-11	B	Barcelona	pcr_diario	647
2020-03-11	B	Barcelona	pcr_media_movil_7dias	372.4
2020-03-11	B	Barcelona	ia_7dias	46.26
2020-03-11	BA	Badajoz	pcr_diario	16
2020-03-11	BA	Badajoz	pcr_media_movil_7dias	7.3
2020-03-11	BA	Badajoz	ia_7dias	7.6
